path,top,stem,n_rows,workload_label,gpu_name,run_id,threeway,ncols,has_nvlink,schema_key
data/whitebox_diluted_1b_N1_1h_NVIDIA_A100_SXM4_80GB_e9c0ff07_20260727_235850.parquet,data,whitebox_diluted_1b_N1_1h_NVIDIA_A100_SXM4_80GB_e9c0ff07_20260727_235850,3620,whitebox_diluted_1b_N1_1h,NVIDIA A100-SXM4-80GB,e9c0ff071449,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_diluted_3b_N1_1h_NVIDIA_A100_SXM4_80GB_814de13f_20260728_005931.parquet,data,whitebox_diluted_3b_N1_1h_NVIDIA_A100_SXM4_80GB_814de13f_20260728_005931,3632,whitebox_diluted_3b_N1_1h,NVIDIA A100-SXM4-80GB,814de13f3ead,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_diluted_7b_N10_1h_NVIDIA_A100_SXM4_80GB_f65c515b_20260727_121946.parquet,data,whitebox_diluted_7b_N10_1h_NVIDIA_A100_SXM4_80GB_f65c515b_20260727_121946,3642,whitebox_diluted_7b_N10_1h,NVIDIA A100-SXM4-80GB,f65c515bc117,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_diluted_7b_N1_1h_NVIDIA_A100_SXM4_80GB_5df04b7a_20260727_183421.parquet,data,whitebox_diluted_7b_N1_1h_NVIDIA_A100_SXM4_80GB_5df04b7a_20260727_183421,4504,whitebox_diluted_7b_N1_1h,NVIDIA A100-SXM4-80GB,5df04b7afdc5,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_diluted_N10_NVIDIA_A100_SXM4_80GB_8891b439_20260725_211051.parquet,data,whitebox_diluted_N10_NVIDIA_A100_SXM4_80GB_8891b439_20260725_211051,312,whitebox_diluted_N10,NVIDIA A100-SXM4-80GB,8891b439eef5,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_diluted_N10_NVIDIA_A100_SXM4_80GB_d7e25a80_20260725_203405.parquet,data,whitebox_diluted_N10_NVIDIA_A100_SXM4_80GB_d7e25a80_20260725_203405,313,whitebox_diluted_N10,NVIDIA A100-SXM4-80GB,d7e25a805ba7,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_diluted_N10_NVIDIA_A100_SXM4_80GB_e6a6ba30_20260725_195717.parquet,data,whitebox_diluted_N10_NVIDIA_A100_SXM4_80GB_e6a6ba30_20260725_195717,313,whitebox_diluted_N10,NVIDIA A100-SXM4-80GB,e6a6ba303a8b,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_diluted_N10_NVIDIA_GeForce_RTX_5080_e297738d_20260417_164038.parquet,data,whitebox_diluted_N10_NVIDIA_GeForce_RTX_5080_e297738d_20260417_164038,308,whitebox_diluted_N10,NVIDIA GeForce RTX 5080,e297738d94ed,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_diluted_N10_NVIDIA_GeForce_RTX_5090_e0d47ee9_20260417_210722.parquet,data,whitebox_diluted_N10_NVIDIA_GeForce_RTX_5090_e0d47ee9_20260417_210722,315,whitebox_diluted_N10,NVIDIA GeForce RTX 5090,e0d47ee9c4a8,ml_training,25,0,dcgm_gpu_temp|dcgm_gpu_util|dcgm_mem_clock|dcgm_power_usage|dcgm_sm_clock|decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_diluted_N10_ckpt_NVIDIA_GeForce_RTX_5080_f437a141_20260417_170124.parquet,data,whitebox_diluted_N10_ckpt_NVIDIA_GeForce_RTX_5080_f437a141_20260417_170124,308,whitebox_diluted_N10_ckpt,NVIDIA GeForce RTX 5080,f437a1411883,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_diluted_N10_ckpt_NVIDIA_GeForce_RTX_5090_266e936a_20260417_212845.parquet,data,whitebox_diluted_N10_ckpt_NVIDIA_GeForce_RTX_5090_266e936a_20260417_212845,313,whitebox_diluted_N10_ckpt,NVIDIA GeForce RTX 5090,266e936adb56,ml_training,25,0,dcgm_gpu_temp|dcgm_gpu_util|dcgm_mem_clock|dcgm_power_usage|dcgm_sm_clock|decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_diluted_N20_AMD_Radeon_RX_9070_XT_4679681c_20260517_014427.parquet,data,whitebox_diluted_N20_AMD_Radeon_RX_9070_XT_4679681c_20260517_014427,312,whitebox_diluted_N20,AMD Radeon RX 9070 XT,4679681c3204,ml_training,26,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|mm_combined|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|power_limit_w|run_id|sm_clock_mhz|temperature_c|temperature_hotspot_c|temperature_vram_c|throttle_status|timestamp_epoch|timestamp_utc|vendor|workload_label
data/whitebox_diluted_N20_AMD_Radeon_RX_9070_XT_48ed5e56_20260517_013915.parquet,data,whitebox_diluted_N20_AMD_Radeon_RX_9070_XT_48ed5e56_20260517_013915,312,whitebox_diluted_N20,AMD Radeon RX 9070 XT,48ed5e56e587,ml_training,26,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|mm_combined|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|power_limit_w|run_id|sm_clock_mhz|temperature_c|temperature_hotspot_c|temperature_vram_c|throttle_status|timestamp_epoch|timestamp_utc|vendor|workload_label
data/whitebox_diluted_N20_AMD_Radeon_RX_9070_XT_7db283f7_20260517_014939.parquet,data,whitebox_diluted_N20_AMD_Radeon_RX_9070_XT_7db283f7_20260517_014939,312,whitebox_diluted_N20,AMD Radeon RX 9070 XT,7db283f7094c,ml_training,26,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|mm_combined|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|power_limit_w|run_id|sm_clock_mhz|temperature_c|temperature_hotspot_c|temperature_vram_c|throttle_status|timestamp_epoch|timestamp_utc|vendor|workload_label
data/whitebox_diluted_N20_NVIDIA_A100_SXM4_80GB_2b6c90aa_20260725_200743.parquet,data,whitebox_diluted_N20_NVIDIA_A100_SXM4_80GB_2b6c90aa_20260725_200743,312,whitebox_diluted_N20,NVIDIA A100-SXM4-80GB,2b6c90aa3bd0,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_diluted_N20_NVIDIA_A100_SXM4_80GB_6305ed40_20260725_204431.parquet,data,whitebox_diluted_N20_NVIDIA_A100_SXM4_80GB_6305ed40_20260725_204431,312,whitebox_diluted_N20,NVIDIA A100-SXM4-80GB,6305ed4021b7,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_diluted_N20_NVIDIA_A100_SXM4_80GB_d8b176f8_20260725_212116.parquet,data,whitebox_diluted_N20_NVIDIA_A100_SXM4_80GB_d8b176f8_20260725_212116,312,whitebox_diluted_N20,NVIDIA A100-SXM4-80GB,d8b176f8ce9a,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_diluted_N20_NVIDIA_GeForce_RTX_5080_a0fa2b7f_20260417_164550.parquet,data,whitebox_diluted_N20_NVIDIA_GeForce_RTX_5080_a0fa2b7f_20260417_164550,308,whitebox_diluted_N20,NVIDIA GeForce RTX 5080,a0fa2b7f3b72,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_diluted_N20_NVIDIA_GeForce_RTX_5090_6fa84855_20260417_211243.parquet,data,whitebox_diluted_N20_NVIDIA_GeForce_RTX_5090_6fa84855_20260417_211243,314,whitebox_diluted_N20,NVIDIA GeForce RTX 5090,6fa84855166b,ml_training,25,0,dcgm_gpu_temp|dcgm_gpu_util|dcgm_mem_clock|dcgm_power_usage|dcgm_sm_clock|decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_diluted_N20_ckpt_NVIDIA_GeForce_RTX_5080_f73ec267_20260417_170635.parquet,data,whitebox_diluted_N20_ckpt_NVIDIA_GeForce_RTX_5080_f73ec267_20260417_170635,308,whitebox_diluted_N20_ckpt,NVIDIA GeForce RTX 5080,f73ec267c0c0,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_diluted_N20_ckpt_NVIDIA_GeForce_RTX_5090_e693ecbe_20260417_213403.parquet,data,whitebox_diluted_N20_ckpt_NVIDIA_GeForce_RTX_5090_e693ecbe_20260417_213403,313,whitebox_diluted_N20_ckpt,NVIDIA GeForce RTX 5090,e693ecbe103a,ml_training,25,0,dcgm_gpu_temp|dcgm_gpu_util|dcgm_mem_clock|dcgm_power_usage|dcgm_sm_clock|decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_diluted_N50_NVIDIA_GeForce_RTX_5080_8b41b4cb_20260417_165101.parquet,data,whitebox_diluted_N50_NVIDIA_GeForce_RTX_5080_8b41b4cb_20260417_165101,308,whitebox_diluted_N50,NVIDIA GeForce RTX 5080,8b41b4cb4e1b,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_diluted_N50_NVIDIA_GeForce_RTX_5090_345a5533_20260417_211803.parquet,data,whitebox_diluted_N50_NVIDIA_GeForce_RTX_5090_345a5533_20260417_211803,315,whitebox_diluted_N50,NVIDIA GeForce RTX 5090,345a5533a455,ml_training,25,0,dcgm_gpu_temp|dcgm_gpu_util|dcgm_mem_clock|dcgm_power_usage|dcgm_sm_clock|decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_diluted_N5_AMD_Radeon_RX_9070_XT_2e92e338_20260517_012851.parquet,data,whitebox_diluted_N5_AMD_Radeon_RX_9070_XT_2e92e338_20260517_012851,312,whitebox_diluted_N5,AMD Radeon RX 9070 XT,2e92e3385eca,ml_training,26,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|mm_combined|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|power_limit_w|run_id|sm_clock_mhz|temperature_c|temperature_hotspot_c|temperature_vram_c|throttle_status|timestamp_epoch|timestamp_utc|vendor|workload_label
data/whitebox_diluted_N5_AMD_Radeon_RX_9070_XT_5fd73a51_20260517_013403.parquet,data,whitebox_diluted_N5_AMD_Radeon_RX_9070_XT_5fd73a51_20260517_013403,312,whitebox_diluted_N5,AMD Radeon RX 9070 XT,5fd73a51ad0d,ml_training,26,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|mm_combined|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|power_limit_w|run_id|sm_clock_mhz|temperature_c|temperature_hotspot_c|temperature_vram_c|throttle_status|timestamp_epoch|timestamp_utc|vendor|workload_label
data/whitebox_diluted_N5_AMD_Radeon_RX_9070_XT_6fcb135b_20260517_012338.parquet,data,whitebox_diluted_N5_AMD_Radeon_RX_9070_XT_6fcb135b_20260517_012338,312,whitebox_diluted_N5,AMD Radeon RX 9070 XT,6fcb135b38bf,ml_training,26,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|mm_combined|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|power_limit_w|run_id|sm_clock_mhz|temperature_c|temperature_hotspot_c|temperature_vram_c|throttle_status|timestamp_epoch|timestamp_utc|vendor|workload_label
data/whitebox_diluted_N5_NVIDIA_A100_SXM4_80GB_a37b10ba_20260725_194651.parquet,data,whitebox_diluted_N5_NVIDIA_A100_SXM4_80GB_a37b10ba_20260725_194651,313,whitebox_diluted_N5,NVIDIA A100-SXM4-80GB,a37b10ba5e6f,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_diluted_N5_NVIDIA_A100_SXM4_80GB_e9df56b8_20260725_202339.parquet,data,whitebox_diluted_N5_NVIDIA_A100_SXM4_80GB_e9df56b8_20260725_202339,313,whitebox_diluted_N5,NVIDIA A100-SXM4-80GB,e9df56b87285,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_diluted_N5_NVIDIA_A100_SXM4_80GB_eaaa7663_20260725_210026.parquet,data,whitebox_diluted_N5_NVIDIA_A100_SXM4_80GB_eaaa7663_20260725_210026,313,whitebox_diluted_N5,NVIDIA A100-SXM4-80GB,eaaa76633409,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_diluted_N5_NVIDIA_GeForce_RTX_5080_0f3fb362_20260417_163527.parquet,data,whitebox_diluted_N5_NVIDIA_GeForce_RTX_5080_0f3fb362_20260417_163527,308,whitebox_diluted_N5,NVIDIA GeForce RTX 5080,0f3fb36263ec,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_diluted_N5_NVIDIA_GeForce_RTX_5090_7d27cb3b_20260417_210157.parquet,data,whitebox_diluted_N5_NVIDIA_GeForce_RTX_5090_7d27cb3b_20260417_210157,319,whitebox_diluted_N5,NVIDIA GeForce RTX 5090,7d27cb3b981d,ml_training,25,0,dcgm_gpu_temp|dcgm_gpu_util|dcgm_mem_clock|dcgm_power_usage|dcgm_sm_clock|decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_diluted_N5_ckpt_NVIDIA_GeForce_RTX_5080_5e657354_20260417_165613.parquet,data,whitebox_diluted_N5_ckpt_NVIDIA_GeForce_RTX_5080_5e657354_20260417_165613,308,whitebox_diluted_N5_ckpt,NVIDIA GeForce RTX 5080,5e65735425c9,ml_training,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_diluted_N5_ckpt_NVIDIA_GeForce_RTX_5090_4d604260_20260417_212324.parquet,data,whitebox_diluted_N5_ckpt_NVIDIA_GeForce_RTX_5090_4d604260_20260417_212324,315,whitebox_diluted_N5_ckpt,NVIDIA GeForce RTX 5090,4d6042601238,ml_training,25,0,dcgm_gpu_temp|dcgm_gpu_util|dcgm_mem_clock|dcgm_power_usage|dcgm_sm_clock|decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_inference_1b_matched_NVIDIA_A100_SXM4_80GB_c6927996_20260728_061814.parquet,data,whitebox_inference_1b_matched_NVIDIA_A100_SXM4_80GB_c6927996_20260728_061814,3619,whitebox_inference_1b_matched,NVIDIA A100-SXM4-80GB,c69279967414,ml_inference,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_inference_3b_1h_NVIDIA_A100_SXM4_80GB_ac7b2aaa_20260727_205044.parquet,data,whitebox_inference_3b_1h_NVIDIA_A100_SXM4_80GB_ac7b2aaa_20260727_205044,3614,whitebox_inference_3b_1h,NVIDIA A100-SXM4-80GB,ac7b2aaac62d,ml_inference,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_inference_3b_rep2_NVIDIA_A100_SXM4_80GB_92741c8b_20260728_020004.parquet,data,whitebox_inference_3b_rep2_NVIDIA_A100_SXM4_80GB_92741c8b_20260728_020004,3628,whitebox_inference_3b_rep2,NVIDIA A100-SXM4-80GB,92741c8bf53f,ml_inference,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_inference_7b_1h_NVIDIA_A100_SXM4_80GB_4bf42831_20260727_095532.parquet,data,whitebox_inference_7b_1h_NVIDIA_A100_SXM4_80GB_4bf42831_20260727_095532,4370,whitebox_inference_7b_1h,NVIDIA A100-SXM4-80GB,4bf42831dafd,ml_inference,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_inference_7b_2h_NVIDIA_A100_SXM4_80GB_2c53509d_20260727_215058.parquet,data,whitebox_inference_7b_2h_NVIDIA_A100_SXM4_80GB_2c53509d_20260727_215058,7670,whitebox_inference_7b_2h,NVIDIA A100-SXM4-80GB,2c53509d8531,ml_inference,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_inference_7b_rep3_NVIDIA_A100_SXM4_80GB_62149f64_20260728_050902.parquet,data,whitebox_inference_7b_rep3_NVIDIA_A100_SXM4_80GB_62149f64_20260728_050902,4151,whitebox_inference_7b_rep3,NVIDIA A100-SXM4-80GB,62149f64ed9a,ml_inference,20,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|run_id|sm_clock_mhz|temperature_c|timestamp_epoch|timestamp_utc|workload_label
data/whitebox_inference_AMD_Radeon_RX_9070_XT_28d383b0_20260517_010634.parquet,data,whitebox_inference_AMD_Radeon_RX_9070_XT_28d383b0_20260517_010634,65,whitebox_inference,AMD Radeon RX 9070 XT,28d383b0fc37,ml_inference,26,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|mm_combined|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|power_limit_w|run_id|sm_clock_mhz|temperature_c|temperature_hotspot_c|temperature_vram_c|throttle_status|timestamp_epoch|timestamp_utc|vendor|workload_label
data/whitebox_inference_AMD_Radeon_RX_9070_XT_ca5a0529_20260517_011827.parquet,data,whitebox_inference_AMD_Radeon_RX_9070_XT_ca5a0529_20260517_011827,312,whitebox_inference,AMD Radeon RX 9070 XT,ca5a05297f63,ml_inference,26,0,decoder_util_pct|driver_version|encoder_util_pct|fan_speed_pct|gpu_name|gpu_utilization_pct|gpu_uuid|mem_clock_mhz|mem_total_mb|mem_used_mb|mem_utilization_pct|mm_combined|pcie_rx_mbps|pcie_tx_mbps|power_draw_w|power_limit_w|run_id|sm_clock_mhz|temperature_c|temperature_hotspot_c|temperature_vram_c|throttle_status|timestamp_epoch|timestamp_utc|vendor|workload_label
